"categoria","file","riga","testo"
"callout-tip","chapters/modelli/07_piu_gruppi_contrasti_anova.qmd",797,"::: {.callout-tip collapse=true title=""Suggerimento""}"
"callout-tip","chapters/modelli/07_piu_gruppi_contrasti_anova.qmd",828,"::: {.callout-tip collapse=true title=""Suggerimento""}"
"callout-tip","chapters/modelli/07_piu_gruppi_contrasti_anova.qmd",858,"::: {.callout-tip collapse=true title=""Suggerimento""}"
"callout-important","chapters/modelli/07_piu_gruppi_contrasti_anova.qmd",16,"::: {.callout-important appearance=""minimal"" .chapter-status}"
"callout-important","chapters/modelli/07_piu_gruppi_contrasti_anova.qmd",68,"::: {.callout-important title=""Da due gruppi a più gruppi: cambia il numero delle medie, non la logica""}"
"callout-important","chapters/modelli/07_piu_gruppi_contrasti_anova.qmd",282,"::: {.callout-important title=""La scala della codifica determina la scala dei coefficienti""}"
"callout-important","chapters/modelli/07_piu_gruppi_contrasti_anova.qmd",537,"::: {.callout-important title=""Un contrasto è una domanda scritta come pesi sulle medie""}"
"callout-important","chapters/modelli/07_piu_gruppi_contrasti_anova.qmd",673,"::: {.callout-important title=""Omnibus e contrasti rispondono a domande diverse""}"
"callout-warning","chapters/modelli/07_piu_gruppi_contrasti_anova.qmd",381,"::: {.callout-warning title=""I prior dipendono dalla parametrizzazione""}"
"callout-warning","chapters/modelli/07_piu_gruppi_contrasti_anova.qmd",720,"::: {.callout-warning collapse=true title=""Trattare l'ANOVA come una tecnica separata""}"
"callout-warning","chapters/modelli/07_piu_gruppi_contrasti_anova.qmd",724,"::: {.callout-warning collapse=true title=""Interpretare i coefficienti senza controllare la codifica""}"
"callout-warning","chapters/modelli/07_piu_gruppi_contrasti_anova.qmd",728,"::: {.callout-warning collapse=true title=""Eseguire automaticamente tutti i confronti a coppie""}"
"callout-warning","chapters/modelli/07_piu_gruppi_contrasti_anova.qmd",732,"::: {.callout-warning collapse=true title=""Confondere probabilità direzionale e rilevanza pratica""}"
"callout-warning","chapters/modelli/07_piu_gruppi_contrasti_anova.qmd",736,"::: {.callout-warning collapse=true title=""Affermare che il Bayesiano elimina la molteplicità""}"
"callout-warning","chapters/modelli/07_piu_gruppi_contrasti_anova.qmd",740,"::: {.callout-warning collapse=true title=""Pensare che un buon campionamento convalidi il modello""}"
"callout-caution","chapters/modelli/07_piu_gruppi_contrasti_anova.qmd",30,"::: {.callout-caution collapse=true title=""Preparazione del notebook""}"
"callout-caution","chapters/modelli/07_piu_gruppi_contrasti_anova.qmd",88,"::: {.callout-caution title=""Una via non significa un gruppo""}"
"titolo-numerato-a-mano","chapters/modelli/07_piu_gruppi_contrasti_anova.qmd",164,"### 1. Codifica a riferimento (*treatment coding*)"
"titolo-numerato-a-mano","chapters/modelli/07_piu_gruppi_contrasti_anova.qmd",222,"### 2. Codifica a somma zero (*effect coding*)"
"titolo-numerato-a-mano","chapters/modelli/07_piu_gruppi_contrasti_anova.qmd",286,"### 3. Parametrizzazione a medie di cella"
"sessionInfo","chapters/modelli/07_piu_gruppi_contrasti_anova.qmd",873,"sessionInfo()"
"metadato-esercizio","chapters/modelli/07_piu_gruppi_contrasti_anova.qmd",758,"*Codice: no · 10 minuti*"
"metadato-esercizio","chapters/modelli/07_piu_gruppi_contrasti_anova.qmd",783,"*Codice: no · 10–15 minuti*"
"metadato-esercizio","chapters/modelli/07_piu_gruppi_contrasti_anova.qmd",850,"*Codice: no · 10 minuti*"
"callout-note","chapters/modelli/08_modelli_multilivello_partial_pooling.qmd",3,"::: {.callout-note appearance=""minimal""}"
"callout-note","chapters/modelli/08_modelli_multilivello_partial_pooling.qmd",964,"::: {.callout-note collapse=true title=""Soluzione commentata""}"
"callout-note","chapters/modelli/08_modelli_multilivello_partial_pooling.qmd",991,"::: {.callout-note collapse=true title=""Soluzione commentata""}"
"callout-note","chapters/modelli/08_modelli_multilivello_partial_pooling.qmd",1032,"::: {.callout-note collapse=true title=""Soluzione commentata""}"
"callout-note","chapters/modelli/08_modelli_multilivello_partial_pooling.qmd",1052,"::: {.callout-note collapse=true title=""Soluzione commentata""}"
"callout-note","chapters/modelli/08_modelli_multilivello_partial_pooling.qmd",1058,"::: {.callout-note collapse=true title=""Informazioni sull'ambiente di sviluppo""}"
"callout-tip","chapters/modelli/08_modelli_multilivello_partial_pooling.qmd",21,"::: {.callout-tip collapse=true title=""Prerequisiti""}"
"callout-tip","chapters/modelli/08_modelli_multilivello_partial_pooling.qmd",960,"::: {.callout-tip collapse=true title=""Suggerimento""}"
"callout-tip","chapters/modelli/08_modelli_multilivello_partial_pooling.qmd",987,"::: {.callout-tip collapse=true title=""Suggerimento""}"
"callout-tip","chapters/modelli/08_modelli_multilivello_partial_pooling.qmd",1028,"::: {.callout-tip collapse=true title=""Suggerimento""}"
"callout-tip","chapters/modelli/08_modelli_multilivello_partial_pooling.qmd",1048,"::: {.callout-tip collapse=true title=""Suggerimento""}"
"callout-important","chapters/modelli/08_modelli_multilivello_partial_pooling.qmd",11,"::: {.callout-important appearance=""minimal"" .chapter-status}"
"callout-important","chapters/modelli/08_modelli_multilivello_partial_pooling.qmd",91,"::: {.callout-important appearance=""minimal"" title=""Messaggio epistemologico""}"
"callout-caution","chapters/modelli/08_modelli_multilivello_partial_pooling.qmd",30,"::: {.callout-caution collapse=true title=""Preparazione del notebook""}"
"callout-caution","chapters/modelli/08_modelli_multilivello_partial_pooling.qmd",915,"::: {.callout-caution}"
"sessionInfo","chapters/modelli/08_modelli_multilivello_partial_pooling.qmd",1060,"sessionInfo()"
"metadato-esercizio","chapters/modelli/08_modelli_multilivello_partial_pooling.qmd",943,"*Codice: no · 10–15 minuti*"
"metadato-esercizio","chapters/modelli/08_modelli_multilivello_partial_pooling.qmd",970,"*Codice: no · 10 minuti*"
"metadato-esercizio","chapters/modelli/08_modelli_multilivello_partial_pooling.qmd",1040,"*Codice: no · 10–15 minuti*"
"callout-note","chapters/modelli/09_quando_il_modello_sbaglia.qmd",3,"::: {.callout-note appearance=""minimal""}"
"callout-note","chapters/modelli/09_quando_il_modello_sbaglia.qmd",321,"::: {.callout-note collapse=true title=""Soluzione commentata""}"
"callout-note","chapters/modelli/09_quando_il_modello_sbaglia.qmd",337,"::: {.callout-note collapse=true title=""Soluzione commentata""}"
"callout-note","chapters/modelli/09_quando_il_modello_sbaglia.qmd",357,"::: {.callout-note collapse=true title=""Soluzione commentata""}"
"callout-note","chapters/modelli/09_quando_il_modello_sbaglia.qmd",378,"::: {.callout-note collapse=true title=""Soluzione commentata""}"
"callout-note","chapters/modelli/09_quando_il_modello_sbaglia.qmd",382,"::: {.callout-note collapse=true title=""Informazioni sull'ambiente di sviluppo""}"
"callout-tip","chapters/modelli/09_quando_il_modello_sbaglia.qmd",21,"::: {.callout-tip collapse=true title=""Prerequisiti""}"
"callout-tip","chapters/modelli/09_quando_il_modello_sbaglia.qmd",317,"::: {.callout-tip collapse=true title=""Suggerimento""}"
"callout-tip","chapters/modelli/09_quando_il_modello_sbaglia.qmd",374,"::: {.callout-tip collapse=true title=""Suggerimento""}"
"callout-important","chapters/modelli/09_quando_il_modello_sbaglia.qmd",11,"::: {.callout-important appearance=""minimal"" .chapter-status}"
"callout-important","chapters/modelli/09_quando_il_modello_sbaglia.qmd",48,"::: {.callout-important title=""Una gerarchia di domande""}"
"callout-important","chapters/modelli/09_quando_il_modello_sbaglia.qmd",251,"::: {.callout-important title=""Il controllo deve seguire la struttura della domanda""}"
"callout-caution","chapters/modelli/09_quando_il_modello_sbaglia.qmd",25,"::: {.callout-caution collapse=true title=""Preparazione del notebook""}"
"callout-caution","chapters/modelli/09_quando_il_modello_sbaglia.qmd",68,"::: {.callout-caution title=""Revisione non significa inseguire i dati""}"
"sessionInfo","chapters/modelli/09_quando_il_modello_sbaglia.qmd",385,"sessionInfo()"
"metadato-esercizio","chapters/modelli/09_quando_il_modello_sbaglia.qmd",307,"*Codice: no · 10 minuti*"
"metadato-esercizio","chapters/modelli/09_quando_il_modello_sbaglia.qmd",327,"*Codice: no · 10–15 minuti*"
"metadato-esercizio","chapters/modelli/09_quando_il_modello_sbaglia.qmd",343,"*Codice: no · 15 minuti*"
"metadato-esercizio","chapters/modelli/09_quando_il_modello_sbaglia.qmd",363,"*Codice: no · 15 minuti*"
"callout-note","chapters/modelli/10_associazione_previsione_effetto_causale.qmd",3,"::: {.callout-note appearance=""minimal""}"
"callout-note","chapters/modelli/10_associazione_previsione_effetto_causale.qmd",244,"::: {.callout-note title=""Quattro obiettivi, non una scala gerarchica""}"
"callout-note","chapters/modelli/10_associazione_previsione_effetto_causale.qmd",318,"::: {.callout-note collapse=true title=""Soluzione commentata""}"
"callout-note","chapters/modelli/10_associazione_previsione_effetto_causale.qmd",344,"::: {.callout-note collapse=true title=""Soluzione commentata""}"
"callout-note","chapters/modelli/10_associazione_previsione_effetto_causale.qmd",364,"::: {.callout-note collapse=true title=""Soluzione commentata""}"
"callout-note","chapters/modelli/10_associazione_previsione_effetto_causale.qmd",385,"::: {.callout-note collapse=true title=""Soluzione commentata""}"
"callout-note","chapters/modelli/10_associazione_previsione_effetto_causale.qmd",393,"::: {.callout-note collapse=true title=""Informazioni sull'ambiente di sviluppo""}"
"callout-tip","chapters/modelli/10_associazione_previsione_effetto_causale.qmd",27,"::: {.callout-tip collapse=""true"" title=""Prerequisiti""}"
"callout-tip","chapters/modelli/10_associazione_previsione_effetto_causale.qmd",163,"::: {.callout-tip collapse=true title=""Approfondimento computazionale: una simulazione minima""}"
"callout-tip","chapters/modelli/10_associazione_previsione_effetto_causale.qmd",206,"::: {.callout-tip title=""Non controllare automaticamente tutto ciò che è disponibile""}"
"callout-tip","chapters/modelli/10_associazione_previsione_effetto_causale.qmd",296,"::: {.callout-tip appearance=""simple""}"
"callout-tip","chapters/modelli/10_associazione_previsione_effetto_causale.qmd",314,"::: {.callout-tip collapse=true title=""Suggerimento""}"
"callout-tip","chapters/modelli/10_associazione_previsione_effetto_causale.qmd",340,"::: {.callout-tip collapse=true title=""Suggerimento""}"
"callout-tip","chapters/modelli/10_associazione_previsione_effetto_causale.qmd",360,"::: {.callout-tip collapse=true title=""Suggerimento""}"
"callout-tip","chapters/modelli/10_associazione_previsione_effetto_causale.qmd",381,"::: {.callout-tip collapse=true title=""Suggerimento""}"
"callout-important","chapters/modelli/10_associazione_previsione_effetto_causale.qmd",17,"::: {.callout-important appearance=""minimal"" .chapter-status}"
"callout-important","chapters/modelli/10_associazione_previsione_effetto_causale.qmd",44,"::: {.callout-important title=""La quantità di interesse viene prima della formula""}"
"callout-important","chapters/modelli/10_associazione_previsione_effetto_causale.qmd",139,"::: {.callout-important title=""L'identificazione precede la stima""}"
"callout-warning","chapters/modelli/10_associazione_previsione_effetto_causale.qmd",222,"::: {.callout-warning title=""Bayes quantifica l'incertezza; non crea identificazione""}"
"callout-caution","chapters/modelli/10_associazione_previsione_effetto_causale.qmd",276,"::: {.callout-caution}"
"sessionInfo","chapters/modelli/10_associazione_previsione_effetto_causale.qmd",395,"sessionInfo()"
"metadato-esercizio","chapters/modelli/10_associazione_previsione_effetto_causale.qmd",304,"*Codice: no · 10–15 minuti*"
"metadato-esercizio","chapters/modelli/10_associazione_previsione_effetto_causale.qmd",324,"*Codice: no · 10–15 minuti*"
"metadato-esercizio","chapters/modelli/10_associazione_previsione_effetto_causale.qmd",350,"*Codice: no · 15 minuti*"
"metadato-esercizio","chapters/modelli/10_associazione_previsione_effetto_causale.qmd",370,"*Codice: no · 15 minuti*"
"callout-note","chapters/svolta/_intro_sec_bayesian.qmd",1,"::: {.callout-note appearance=""minimal""}"
"callout-tip","chapters/svolta/_intro_sec_bayesian.qmd",11,"::: {.callout-tip}"
"callout-important","chapters/svolta/_intro_sec_bayesian.qmd",34,"::: {.callout-important}"
"callout-caution","chapters/svolta/_intro_sec_bayesian.qmd",47,"::: {.callout-caution appearance=""simple""}"
"titolo-numerato-a-mano","chapters/svolta/_intro_sec_bayesian.qmd",16,"### 1. Fondamenti e aggiornamento"
"titolo-numerato-a-mano","chapters/svolta/_intro_sec_bayesian.qmd",22,"### 2. Comprendere la posterior e il ruolo del prior"
"titolo-numerato-a-mano","chapters/svolta/_intro_sec_bayesian.qmd",27,"### 3. Dalle quantità latenti ai dati osservabili"
"callout-note","chapters/svolta/00_epistemological_foundations.qmd",53,"::: {.callout-note title=""Idea centrale del Dutch Book""}"
"callout-note","chapters/svolta/00_epistemological_foundations.qmd",181,"::: {.callout-note collapse=""true"" title=""Soluzione commentata""}"
"callout-note","chapters/svolta/00_epistemological_foundations.qmd",205,"::: {.callout-note collapse=""true"" title=""Soluzione commentata""}"
"callout-note","chapters/svolta/00_epistemological_foundations.qmd",231,"::: {.callout-note collapse=""true"" title=""Soluzione commentata""}"
"callout-note","chapters/svolta/00_epistemological_foundations.qmd",257,"::: {.callout-note collapse=""true"" title=""Soluzione commentata""}"
"callout-tip","chapters/svolta/00_epistemological_foundations.qmd",177,"::: {.callout-tip collapse=""true"" title=""Suggerimento""}"
"callout-tip","chapters/svolta/00_epistemological_foundations.qmd",201,"::: {.callout-tip collapse=""true"" title=""Suggerimento""}"
"callout-tip","chapters/svolta/00_epistemological_foundations.qmd",227,"::: {.callout-tip collapse=""true"" title=""Suggerimento""}"
"callout-tip","chapters/svolta/00_epistemological_foundations.qmd",253,"::: {.callout-tip collapse=""true"" title=""Suggerimento""}"
"callout-important","chapters/svolta/00_epistemological_foundations.qmd",3,"::: {.callout-important appearance=""minimal"" .chapter-status}"
"articolo-elidato","chapters/svolta/00_epistemological_foundations.qmd",6,"**Rapporto con il manuale.** Questo capitolo approfondisce i capitoli del manuale dedicati alla probabilità co"
"metadato-esercizio","chapters/svolta/00_epistemological_foundations.qmd",169,"*Codice: no · 5–10 minuti*"
"metadato-esercizio","chapters/svolta/00_epistemological_foundations.qmd",191,"*Codice: no · 5–10 minuti*"
"metadato-esercizio","chapters/svolta/00_epistemological_foundations.qmd",215,"*Codice: no · 10 minuti*"
"metadato-esercizio","chapters/svolta/00_epistemological_foundations.qmd",245,"*Codice: no · 10 minuti*"
"callout-note","chapters/svolta/01_grid_approx.qmd",3,"::: {.callout-note appearance=""minimal""}"
"callout-note","chapters/svolta/01_grid_approx.qmd",119,"::: {.callout-note title=""Densità continua e probabilità discreta""}"
"callout-note","chapters/svolta/01_grid_approx.qmd",390,"::: {.callout-note collapse=""true"" title=""Approfondimento: la soluzione Beta-Binomiale e la risoluzione della "
"callout-note","chapters/svolta/01_grid_approx.qmd",661,"::: {.callout-note collapse=""true"" title=""Soluzione commentata""}"
"callout-note","chapters/svolta/01_grid_approx.qmd",690,"::: {.callout-note collapse=""true"" title=""Soluzione commentata""}"
"callout-note","chapters/svolta/01_grid_approx.qmd",732,"::: {.callout-note collapse=""true"" title=""Soluzione commentata""}"
"callout-note","chapters/svolta/01_grid_approx.qmd",752,"::: {.callout-note collapse=""true"" title=""Elementi per la risposta""}"
"callout-note","chapters/svolta/01_grid_approx.qmd",758,"::: {.callout-note collapse=""true"" title=""Informazioni sull'ambiente di sviluppo""}"
"callout-tip","chapters/svolta/01_grid_approx.qmd",43,"::: {.callout-tip collapse=""true"" title=""Prerequisiti""}"
"callout-tip","chapters/svolta/01_grid_approx.qmd",657,"::: {.callout-tip collapse=""true"" title=""Suggerimento""}"
"callout-tip","chapters/svolta/01_grid_approx.qmd",686,"::: {.callout-tip collapse=""true"" title=""Suggerimento""}"
"callout-tip","chapters/svolta/01_grid_approx.qmd",716,"::: {.callout-tip collapse=""true"" title=""Suggerimento""}"
"callout-tip","chapters/svolta/01_grid_approx.qmd",748,"::: {.callout-tip collapse=""true"" title=""Suggerimento""}"
"callout-important","chapters/svolta/01_grid_approx.qmd",33,"::: {.callout-important appearance=""minimal"" .chapter-status}"
"callout-important","chapters/svolta/01_grid_approx.qmd",237,"::: {.callout-important title=""La regola intuitiva dell'aggiornamento""}"
"callout-caution","chapters/svolta/01_grid_approx.qmd",51,"::: {.callout-caution collapse=""true"" title=""Preparazione del notebook""}"
"articolo-elidato","chapters/svolta/01_grid_approx.qmd",47,"- Per richiami su intervalli e sommatorie si possono consultare l'@sec-apx-numbers e l'@sec-apx-sums; la lettu"
"sessionInfo","chapters/svolta/01_grid_approx.qmd",760,"sessionInfo()"
"metadato-esercizio","chapters/svolta/01_grid_approx.qmd",642,"*Codice: no · Tempo indicativo: 15 minuti*"
"metadato-esercizio","chapters/svolta/01_grid_approx.qmd",677,"*Codice: no · Tempo indicativo: 10 minuti*"
"metadato-esercizio","chapters/svolta/01_grid_approx.qmd",699,"*Codice: sì · Tempo indicativo: 20 minuti*"
"metadato-esercizio","chapters/svolta/01_grid_approx.qmd",740,"*Codice: no · Tempo indicativo: 10 minuti*"
"callout-note","chapters/svolta/02_conjugate_families.qmd",3,"::: {.callout-note appearance=""minimal""}"
"callout-note","chapters/svolta/02_conjugate_families.qmd",122,"::: {.callout-note collapse=""true"" title=""Strumenti R per seguire i calcoli""}"
"callout-note","chapters/svolta/02_conjugate_families.qmd",619,"::: {.callout-note title=""Quando i dati possono essere accumulati""}"
"callout-note","chapters/svolta/02_conjugate_families.qmd",639,"::: {.callout-note collapse=""true"" title=""Approfondimento: combinare informazioni mediante le precisioni""}"
"callout-note","chapters/svolta/02_conjugate_families.qmd",715,"::: {.callout-note collapse=""true"" title=""Approfondimento: una panoramica operativa""}"
"callout-note","chapters/svolta/02_conjugate_families.qmd",732,"::: {.callout-note collapse=""true"" title=""Una distinzione da conservare""}"
"callout-note","chapters/svolta/02_conjugate_families.qmd",777,"::: {.callout-note collapse=""true"" title=""Soluzione commentata""}"
"callout-note","chapters/svolta/02_conjugate_families.qmd",827,"::: {.callout-note collapse=""true"" title=""Soluzione commentata""}"
"callout-note","chapters/svolta/02_conjugate_families.qmd",866,"::: {.callout-note collapse=""true"" title=""Soluzione commentata""}"
"callout-note","chapters/svolta/02_conjugate_families.qmd",899,"::: {.callout-note collapse=""true"" title=""Elementi per la risposta""}"
"callout-note","chapters/svolta/02_conjugate_families.qmd",907,"::: {.callout-note collapse=""true"" title=""Informazioni sull'ambiente di sviluppo""}"
"callout-tip","chapters/svolta/02_conjugate_families.qmd",23,"::: {.callout-tip collapse=""true"" title=""Prerequisiti""}"
"callout-tip","chapters/svolta/02_conjugate_families.qmd",111,"::: {.callout-tip title=""Quattro quantità, un’unica lettura""}"
"callout-tip","chapters/svolta/02_conjugate_families.qmd",773,"::: {.callout-tip collapse=""true"" title=""Suggerimento""}"
"callout-tip","chapters/svolta/02_conjugate_families.qmd",823,"::: {.callout-tip collapse=""true"" title=""Suggerimento""}"
"callout-tip","chapters/svolta/02_conjugate_families.qmd",862,"::: {.callout-tip collapse=""true"" title=""Suggerimento""}"
"callout-tip","chapters/svolta/02_conjugate_families.qmd",895,"::: {.callout-tip collapse=""true"" title=""Suggerimento""}"
"callout-important","chapters/svolta/02_conjugate_families.qmd",13,"::: {.callout-important appearance=""minimal"" .chapter-status}"
"callout-important","chapters/svolta/02_conjugate_families.qmd",81,"::: {.callout-important title=""La coniugazione come chiusura dell’aggiornamento""}"
"callout-important","chapters/svolta/02_conjugate_families.qmd",537,"::: {.callout-important title=""Due domande diverse""}"
"callout-caution","chapters/svolta/02_conjugate_families.qmd",31,"::: {.callout-caution collapse=""true"" title=""Preparazione del notebook""}"
"sessionInfo","chapters/svolta/02_conjugate_families.qmd",909,"sessionInfo()"
"metadato-esercizio","chapters/svolta/02_conjugate_families.qmd",755,"*Codice: no · Tempo indicativo: 15 minuti*"
"metadato-esercizio","chapters/svolta/02_conjugate_families.qmd",808,"*Codice: no · Tempo indicativo: 10 minuti*"
"metadato-esercizio","chapters/svolta/02_conjugate_families.qmd",840,"*Codice: sì · Tempo indicativo: 20 minuti*"
"metadato-esercizio","chapters/svolta/02_conjugate_families.qmd",887,"*Codice: no · Tempo indicativo: 10 minuti*"
"callout-note","chapters/svolta/03_summary_posterior.qmd",3,"::: {.callout-note appearance=""minimal""}"
"callout-note","chapters/svolta/03_summary_posterior.qmd",475,"::: {.callout-note collapse=""true"" title=""Approfondimento: perché il MAP richiede cautela""}"
"callout-note","chapters/svolta/03_summary_posterior.qmd",526,"::: {.callout-note collapse=""true"" title=""Soluzione commentata""}"
"callout-note","chapters/svolta/03_summary_posterior.qmd",566,"::: {.callout-note collapse=""true"" title=""Soluzione commentata""}"
"callout-note","chapters/svolta/03_summary_posterior.qmd",592,"::: {.callout-note collapse=""true"" title=""Soluzione commentata""}"
"callout-note","chapters/svolta/03_summary_posterior.qmd",640,"::: {.callout-note collapse=""true"" title=""Elementi per la risposta""}"
"callout-note","chapters/svolta/03_summary_posterior.qmd",648,"::: {.callout-note collapse=""true"" title=""Informazioni sull'ambiente di sviluppo""}"
"callout-tip","chapters/svolta/03_summary_posterior.qmd",22,"::: {.callout-tip collapse=""true"" title=""Prerequisiti""}"
"callout-tip","chapters/svolta/03_summary_posterior.qmd",245,"::: {.callout-tip title=""Una regola di comunicazione""}"
"callout-tip","chapters/svolta/03_summary_posterior.qmd",522,"::: {.callout-tip collapse=""true"" title=""Suggerimento""}"
"callout-tip","chapters/svolta/03_summary_posterior.qmd",562,"::: {.callout-tip collapse=""true"" title=""Suggerimento""}"
"callout-tip","chapters/svolta/03_summary_posterior.qmd",588,"::: {.callout-tip collapse=""true"" title=""Suggerimento""}"
"callout-tip","chapters/svolta/03_summary_posterior.qmd",636,"::: {.callout-tip collapse=""true"" title=""Suggerimento""}"
"callout-important","chapters/svolta/03_summary_posterior.qmd",12,"::: {.callout-important appearance=""minimal"" .chapter-status}"
"callout-important","chapters/svolta/03_summary_posterior.qmd",65,"::: {.callout-important title=""Densità non significa probabilità puntuale""}"
"callout-important","chapters/svolta/03_summary_posterior.qmd",439,"::: {.callout-important title=""La distribuzione viene prima della soglia""}"
"callout-caution","chapters/svolta/03_summary_posterior.qmd",30,"::: {.callout-caution collapse=""true"" title=""Preparazione del notebook""}"
"callout-caution","chapters/svolta/03_summary_posterior.qmd",354,"::: {.callout-caution title=""Distribuzioni multimodali""}"
"articolo-elidato","chapters/svolta/03_summary_posterior.qmd",26,"- Per un richiamo sulla notazione degli intervalli si può consultare l'@sec-apx-numbers; la lettura del codice"
"sessionInfo","chapters/svolta/03_summary_posterior.qmd",650,"sessionInfo()"
"metadato-esercizio","chapters/svolta/03_summary_posterior.qmd",507,"*Codice: no · Tempo indicativo: 15 minuti*"
"metadato-esercizio","chapters/svolta/03_summary_posterior.qmd",546,"*Codice: no · Tempo indicativo: 10 minuti*"
"metadato-esercizio","chapters/svolta/03_summary_posterior.qmd",578,"*Codice: sì · Tempo indicativo: 20 minuti*"
"metadato-esercizio","chapters/svolta/03_summary_posterior.qmd",628,"*Codice: no · Tempo indicativo: 15 minuti*"
"callout-note","chapters/svolta/04_balance_prior_post.qmd",3,"::: {.callout-note appearance=""minimal""}"
"callout-note","chapters/svolta/04_balance_prior_post.qmd",72,"::: {.callout-note title=""Il ruolo di $n$ va interpretato nel modello""}"
"callout-note","chapters/svolta/04_balance_prior_post.qmd",370,"::: {.callout-note collapse=true title=""Approfondimento: prior scalate mediante l'errore standard""}"
"callout-note","chapters/svolta/04_balance_prior_post.qmd",467,"::: {.callout-note collapse=""true"" title=""Soluzione commentata""}"
"callout-note","chapters/svolta/04_balance_prior_post.qmd",500,"::: {.callout-note collapse=""true"" title=""Soluzione commentata""}"
"callout-note","chapters/svolta/04_balance_prior_post.qmd",532,"::: {.callout-note collapse=""true"" title=""Soluzione commentata""}"
"callout-note","chapters/svolta/04_balance_prior_post.qmd",554,"::: {.callout-note collapse=""true"" title=""Elementi per la risposta""}"
"callout-note","chapters/svolta/04_balance_prior_post.qmd",562,"::: {.callout-note collapse=true title=""Informazioni sull'ambiente di sviluppo""}"
"callout-tip","chapters/svolta/04_balance_prior_post.qmd",19,"::: {.callout-tip collapse=""true"" title=""Prerequisiti""}"
"callout-tip","chapters/svolta/04_balance_prior_post.qmd",68,"::: {.callout-tip title=""Forza non significa affidabilità""}"
"callout-tip","chapters/svolta/04_balance_prior_post.qmd",339,"::: {.callout-tip title=""Tre configurazioni da riconoscere""}"
"callout-tip","chapters/svolta/04_balance_prior_post.qmd",463,"::: {.callout-tip collapse=""true"" title=""Suggerimento""}"
"callout-tip","chapters/svolta/04_balance_prior_post.qmd",496,"::: {.callout-tip collapse=""true"" title=""Suggerimento""}"
"callout-tip","chapters/svolta/04_balance_prior_post.qmd",528,"::: {.callout-tip collapse=""true"" title=""Suggerimento""}"
"callout-tip","chapters/svolta/04_balance_prior_post.qmd",550,"::: {.callout-tip collapse=""true"" title=""Suggerimento""}"
"callout-important","chapters/svolta/04_balance_prior_post.qmd",9,"::: {.callout-important appearance=""minimal"" .chapter-status}"
"callout-warning","chapters/svolta/04_balance_prior_post.qmd",268,"::: {.callout-warning title=""Il conflitto è un segnale diagnostico, non un verdetto""}"
"callout-caution","chapters/svolta/04_balance_prior_post.qmd",27,"::: {.callout-caution collapse=true title=""Preparazione del notebook""}"
"sessionInfo","chapters/svolta/04_balance_prior_post.qmd",565,"sessionInfo()"
"metadato-esercizio","chapters/svolta/04_balance_prior_post.qmd",445,"*Codice: no · Tempo indicativo: 15 minuti*"
"metadato-esercizio","chapters/svolta/04_balance_prior_post.qmd",479,"*Codice: no · Tempo indicativo: 12 minuti*"
"metadato-esercizio","chapters/svolta/04_balance_prior_post.qmd",512,"*Codice: facoltativo · Tempo indicativo: 20 minuti*"
"metadato-esercizio","chapters/svolta/04_balance_prior_post.qmd",542,"*Codice: no · Tempo indicativo: 15 minuti*"
"callout-note","chapters/svolta/05_prior_pred_distr.qmd",3,"::: {.callout-note appearance=""minimal""}"
"callout-note","chapters/svolta/05_prior_pred_distr.qmd",280,"::: {.callout-note collapse=""true"" title=""Approfondimento: la formula Beta-Binomiale""}"
"callout-note","chapters/svolta/05_prior_pred_distr.qmd",552,"::: {.callout-note collapse=""true"" title=""Approfondimento: implementazione essenziale in Stan""}"
"callout-note","chapters/svolta/05_prior_pred_distr.qmd",624,"::: {.callout-note collapse=true title=""Soluzione commentata""}"
"callout-note","chapters/svolta/05_prior_pred_distr.qmd",656,"::: {.callout-note collapse=true title=""Soluzione commentata""}"
"callout-note","chapters/svolta/05_prior_pred_distr.qmd",683,"::: {.callout-note collapse=true title=""Soluzione commentata""}"
"callout-note","chapters/svolta/05_prior_pred_distr.qmd",707,"::: {.callout-note collapse=true title=""Elementi per la risposta""}"
"callout-note","chapters/svolta/05_prior_pred_distr.qmd",714,"::: {.callout-note collapse=true title=""Informazioni sull'ambiente di sviluppo""}"
"callout-tip","chapters/svolta/05_prior_pred_distr.qmd",22,"::: {.callout-tip collapse=""true"" title=""Prerequisiti""}"
"callout-tip","chapters/svolta/05_prior_pred_distr.qmd",57,"::: {.callout-tip title=""Come leggere la formula""}"
"callout-tip","chapters/svolta/05_prior_pred_distr.qmd",243,"::: {.callout-tip title=""Perché non basta usare la media del prior?""}"
"callout-tip","chapters/svolta/05_prior_pred_distr.qmd",528,"::: {.callout-tip title=""La domanda guida""}"
"callout-tip","chapters/svolta/05_prior_pred_distr.qmd",619,"::: {.callout-tip collapse=true title=""Suggerimento""}"
"callout-tip","chapters/svolta/05_prior_pred_distr.qmd",651,"::: {.callout-tip collapse=true title=""Suggerimento""}"
"callout-tip","chapters/svolta/05_prior_pred_distr.qmd",678,"::: {.callout-tip collapse=true title=""Suggerimento""}"
"callout-tip","chapters/svolta/05_prior_pred_distr.qmd",702,"::: {.callout-tip collapse=true title=""Suggerimento""}"
"callout-important","chapters/svolta/05_prior_pred_distr.qmd",12,"::: {.callout-important appearance=""minimal"" .chapter-status}"
"callout-important","chapters/svolta/05_prior_pred_distr.qmd",172,"::: {.callout-important title=""Il punto essenziale""}"
